Jour,Âge,Sexe,cooling type,Building_type,Climate,Season,Tair,tr,Tout,vel,RH,clo,Met,thermal_sensation,thermal_preference,PMV_ISO,PMV_ASHRAE,aPMV,ePMV,PMV_Gagge,PMV_SET,TSENS,SET,PTS,aSET,eSET,aPTS,ePTS,PTS_SET,PET,PTS_PET,ATHB_PMV,DTS,TSV_3p
8/25/23 8:40,30,Male,Mixed Mode,Multifamily housing,Cfb,Summer,30.6449710000000,31.454400000000,29.8,0.128753000000000,39.3055840000000,0.26955,1.6,1,-1.0,1.84,1.84,1.92,0.5,1.3,0.7,1.3,27.7,0.895,0.963952000000000,1.232459000,1.90507300000000,1.78252500000000,1.428,31.12,2.126,0.841,1.32062500000000,1.0
8/27/23 14:58,30,Female,Mixed Mode,Multifamily housing,Cfb,Summer,27.2264020000000,28.430405000000,26.3,0.128753000000000,40.7777450000000,0.4115,0.8,0,0.0,-0.69,-0.69,-0.68,-0.2,0.2,0.0,0.3,25.9,0.445000000000000,0.461410000000000,0.612787000000000,1.1968320000000,1.00456700000000,0.996,25.83,0.539000000000000,-0.011,-0.124892000000000,0.0
8/27/23 14:59,30,Male,Mixed Mode,Multifamily housing,Cfb,Summer,27.2264020000000,28.430405000000,26.3,0.128753000000000,40.7777450000000,0.4449,0.8,0,0.0,-0.6,-0.6,-0.59,-0.17,0.2,0.1,0.4,26.0,0.47,0.48834400000000,0.64721300,1.22923300000000,1.03213700000000,1.02,25.88,0.554000000000000,-0.011,-0.043782000000000,0.0
8/28/23 23:13,30,Female,Mixed Mode,Multifamily housing,Cfb,Summer,22.7053710000000,23.781091000000,23.9,0.128753000000000,49.9461330000000,0.73715,0.8,0,0.0,-1.8,-1.8,-1.73,-0.52,-0.3,-0.3,-0.2,23.2,-0.23,-0.225848000000000,-0.316721000000000,0.211548000000000,-0.0412640000000000,0.348,21.56,-0.742000000000000,-0.595,-1.53959800000000,0.0
8/29/23 20:44,30,Female,Mixed Mode,Multifamily housing,Cfb,Summer,23.0061520000000,23.7174300000000,21.4,0.128753000000000,44.8216680000000,0.3614,1.6,0,0.0,-0.05,-0.05,-0.05,-0.01,-0.2,-0.3,0.0,21.9,-0.555000000000000,-0.531428000000000,-0.764262000000000,-0.165672000000000,-0.360433000000000,0.0360000000000000,22.97,-0.319000000000000,0.025,-0.423509000000000,0.0
8/29/23 21:33,30,Male,Mixed Mode,Multifamily housing,Cfb,Summer,23.0571280000000,23.9244500000000,21.4,0.128753000000000,46.2147910000000,0.5284,0.8,0,0.0,-2.42,-2.42,-2.3,-0.7,-0.6,-0.6,-0.3,22.0,-0.53,-0.50846200000000,-0.72983600,-0.134681000000000,-0.331154000000000,0.0600000000000000,21.37,-0.799,-0.483,-1.6878820000000,0.0
8/29/23 22:23,30,Female,Mixed Mode,Multifamily housing,Cfb,Summer,22.9677040000000,23.7913280000000,21.4,0.128753000000000,46.4607630000000,0.65365,0.8,0,0.0,-2.03,-2.03,-1.94,-0.59,-0.4,-0.4,-0.2,22.7,-0.355,-0.345206000000000,-0.488852000000000,0.0706770000000000,-0.15417500000000,0.228,21.42,-0.784,-0.498,-1.61332100000000,0.0
8/29/23 22:26,30,Male,Mixed Mode,Multifamily housing,Cfb,Summer,22.9677040000000,23.7913280000000,21.4,0.211918000000000,46.4607630000000,0.5284,0.8,-1,1.0,-2.87,-2.68,-2.7,-0.83,-0.8,-0.9,-0.4,21.0,-0.78,-0.734229000000000,-1.07409800,-0.431576000000000,-0.597550000000000,-0.18,20.71,-0.997,-0.613,-1.79827300000000,-1.0
8/30/23 9:05,30,Female,Mixed Mode,Multifamily housing,Cfb,Summer,21.9022020000000,23.0578440000000,19.5,0.128753000000000,47.0452960000000,0.3614,1.2,0,0.0,-1.18,-1.18,-1.15,-0.34,-0.4,-0.5,-0.1,20.5,-0.905,-0.843957000000000,-1.246229000,-0.603166000000000,-0.788948000000000,-0.3,21.09,-0.883,-0.18,-0.955559000000000,0.0
8/30/23 17:03,39,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,23.5204290000000,23.5495810000000,19.5,0.211918000000000,39.0766390000000,0.40315,1.6,-1,1.0,-0.14,-0.19,-0.14,-0.04,-0.1,-0.3,0.0,22.4,-0.430000000000000,-0.415713000000000,-0.592131000000000,-0.0028260000000000,-0.197108000000000,0.156,21.96,-0.622,-0.012,-0.414325000000000,-1.0
8/31/23 13:16,39,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,24.2485670000000,24.7143930000000,18.7,0.057033000000000,41.4985020000000,0.40315,1.2,1,0.0,-0.31,-0.31,-0.31,-0.09,-0.1,-0.2,0.0,22.8,-0.33,-0.32152000000000,-0.45442600,0.137731000000000,-0.0444770000000000,0.252,23.97,-0.0190000000000000,0.154,-0.300178000000000,1.0
9/1/23 18:02,39,Female,Naturally ventilated,Multifamily housing,Cfb,Summer,26.2660290000000,26.4444340000000,18.4,0.057033000000000,49.2022940000000,0.3614,1.2,2,-1.0,0.3,0.3,0.3,0.08,0.4,0.2,0.3,24.5,0.0950000000000000,0.0957270000000000,0.130820000,0.720206000000000,0.550198000000000,0.66,26.68,0.794,0.447,0.339664000000000,1.0
9/2/23 12:53,39,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,25.9382140000000,26.3218670000000,19.0,0.057033000000000,50.0981830000000,0.3614,1.6,2,-1.0,0.79,0.79,0.8,0.2,0.4,0.2,0.5,24.7,0.145,0.14670000000000,0.199672000000000,0.773377000000000,0.581088000000000,0.708,27.84,1.142,0.494,0.897211000000000,1.0
9/5/23 8:05,39,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,25.5350620000000,26.1094660000000,22.8,0.057033000000000,50.7683890000000,0.3614,1.2,2,-1.0,0.12,0.12,0.12,0.03,0.2,0.1,0.2,24.0,-0.0300000000000000,-0.0299280000000000,-0.0413110000000000,0.542352000000000,0.363245000000000,0.54,26.14,0.632,0.279,-0.0050360000000000,1.0
9/13/23 8:24,30,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,24.4852450000000,25.8073060000000,24.5,0.128753000000000,61.5597370000000,0.53675,0.8,0,0.0,-1.46,-1.46,-1.41,-0.42,-0.1,-0.1,-0.1,24.1,-0.0050000000000000,-0.0049980000000000,-0.0068850000000000,0.541409000000000,0.316920000000000,0.564,24.26,0.0680000000000000,-0.293,-0.514876000000000,0.0
9/13/23 20:38,30,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,24.5084270000000,26.1452160000000,24.5,0.057033000000000,66.3425360000000,0.26955,1.9,2,-1.0,0.86,0.86,0.88,0.21,0.2,0.1,0.3,23.7,-0.105,-0.104126000000000,-0.144590000000000,0.419304000000000,0.212061000000000,0.468,28.97,1.481,0.367,-0.903730000000000,1.0
9/14/23 18:50,30,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,25.2464460000000,25.6983570000000,22.9,0.057033000000000,53.4721950000000,0.3614,1.9,0,0.0,0.96,0.96,0.98,0.24,0.4,0.2,0.5,24.6,0.12,0.121162000000000,0.16524600,0.72047100000000,0.504457000000000,0.684,28.18,1.244,0.381,0.660509000000000,0.0
9/14/23 22:05,30,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,24.918278,25.5201940000000,22.9,0.057033000000000,48.5159600000000,0.3614,1.2,1,-1.0,-0.11,-0.11,-0.11,-0.03,0.1,-0.1,0.0,23.4,-0.180000000000000,-0.177447000000000,-0.247869000000000,0.339326000000000,0.159819000000000,0.396,25.28,0.374,0.184,-0.148073000000000,1.0
9/15/23 21:25,30,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,25.8661210000000,26.376830000000,22.1,0.057033000000000,49.7528580000000,0.5618,1.0,-1,0.0,0.19,0.19,0.19,0.04,0.6,0.6,0.5,25.7,0.395,0.407876000000000,0.543934000000000,1.08759000000000,0.846841000000000,0.948,26.01,0.593,0.198,0.234466000000000,-1.0
9/17/23 20:25,30,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,27.1895130000000,27.8013080000000,21.6,0.057033000000000,53.8892860000000,0.43655,1.9,3,-1.0,1.48,1.48,1.53,0.39,0.9,0.8,1.0,27.4,0.820000000000000,0.877508000000000,1.12918000,1.68582600000000,1.41510400000000,1.356,30.52,1.946,0.648,0.243346000000000,1.0
9/18/23 19:32,30,Male,Naturally ventilated,Multifamily housing,Cfb,Summer,24.2068950000000,25.497219000000,22.2,0.128753000000000,67.0153480000000,0.4783,1.75,-1,0.0,0.78,0.78,0.79,0.2,0.4,0.5,0.5,25.6,0.37,0.381275000000000,0.50950800,0.996308000000000,0.695193000000000,0.924,26.55,0.755,0.29,0.775286000000000,-1.0

